surfline_spot_id,name,timestamp,avg_height,swell1_height,swell1_period,swell1_direction,swell1_is_favorable_direction,swell2_height,swell2_period,swell2_direction,swell2_is_favorable_direction,swell3_height,swell3_period,swell3_direction,swell3_is_favorable_direction,swell4_height,swell4_period,swell4_direction,swell4_is_favorable_direction,swell5_height,swell5_period,swell5_direction,swell5_is_favorable_direction,swell6_height,swell6_period,swell6_direction,swell6_is_favorable_direction
5842041f4e65fad6a770883c,Windansea,2020-03-28 16:01:07.396548,3.0,3.12,6,275.63,N,0.92,12,189.84,N,1.71,15,225,Y,1.18,8,288.28,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-28 16:01:07.396548,3.5,3.51,8,306.56,Y,0.59,11,278.44,Y,0.69,12,180,Y,2.49,15,216.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-28 16:01:07.396548,3.0,3.35,6,277.03,Y,1.25,8,289.69,N,1.74,15,225,N,0.98,12,188.44,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-28 16:01:07.396548,2.5,2.1,5,274.22,Y,0,0,0,N,0.39,11,277.03,Y,0.59,15,212.34,N,0.3,20,174.38,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-28 16:01:07.396548,3.0,2,6,274.22,Y,0.2,11,268.59,Y,1.12,12,187.03,Y,0.98,20,165.94,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-03-29 00:01:46.506835,2.5,2.82,5,279.84,N,1.87,5,250.31,Y,1.67,15,223.59,Y,0,0,0,N,0.89,12,185.63,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-03-29 00:01:46.506835,2.5,3.08,6,262.97,N,1.61,15,222.19,Y,0.33,20,167.34,N,0.95,12,188.44,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-03-29 00:01:46.506835,3.0,3.12,6,275.63,N,1.71,15,225,Y,0.92,12,189.84,N,1.18,8,288.28,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-29 00:01:46.506835,3.0,0.59,11,278.44,Y,3.51,8,306.56,Y,2.49,15,216.56,N,0,0,0,N,0.69,12,180,Y,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-29 00:01:46.506835,3.0,3.35,6,277.03,Y,1.25,8,289.69,N,1.74,15,225,N,0.98,12,188.44,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-29 00:01:46.506835,2.5,2.1,5,274.22,Y,0.3,20,174.38,Y,0.39,11,277.03,Y,0.59,15,212.34,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-29 00:01:46.506835,2.5,2,6,274.22,Y,1.12,12,187.03,Y,0.98,20,165.94,Y,0.2,11,268.59,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-03-29 16:00:35.543011,2.0,0.59,6,284.06,N,0,0,0,N,1.28,14,222.19,Y,0.79,11,181.41,Y,0,0,0,N,1.05,16,165.94,Y
584204214e65fad6a7709b9f,Malibu First Point,2020-03-29 16:00:35.543011,2.0,0.39,6,279.84,N,0,0,0,N,1.21,14,220.78,Y,0.79,11,184.22,Y,0.56,16,172.97,Y,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-03-29 16:00:35.543011,2.0,1.54,6,278.44,N,1.31,14,223.59,Y,0.46,16,182.81,N,0.72,11,184.22,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-29 16:00:35.543011,2.5,2.1,8,300.94,N,0.89,12,296.72,N,1.9,14,216.56,N,0.69,18,164.53,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-29 16:00:35.543011,2.0,1.64,6,278.44,Y,0.59,16,182.81,N,1.31,14,223.59,N,0.79,11,184.22,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-29 16:00:35.543011,2.5,0.49,14,212.34,N,1.21,4,274.22,Y,0.39,16,171.56,Y,0.3,10,275.63,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-29 16:00:35.543011,2.5,0.59,5,272.81,Y,0.89,11,181.41,Y,0,0,0,N,1.41,16,167.34,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-03-30 00:00:17.909449,2.0,0.59,6,284.06,N,0.79,11,181.41,Y,1.28,14,222.19,Y,1.05,16,165.94,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-03-30 00:00:17.909449,2.0,0.39,6,279.84,N,1.21,14,220.78,Y,0.79,11,184.22,Y,0.56,16,172.97,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-03-30 00:00:17.909449,2.0,1.31,14,223.59,Y,1.54,6,278.44,N,0.72,11,184.22,N,0.46,16,182.81,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-30 00:00:17.909449,2.5,2.1,8,300.94,N,1.9,14,216.56,N,0.69,18,164.53,N,0.89,12,296.72,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-30 00:00:17.909449,2.0,1.64,6,278.44,Y,1.31,14,223.59,N,0.79,11,184.22,N,0.59,16,182.81,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-30 00:00:17.909449,2.5,1.21,4,274.22,Y,0.49,14,212.34,N,0.39,16,171.56,Y,0.3,10,275.63,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-30 00:00:17.909449,2.5,0.89,11,181.41,Y,0.59,5,272.81,Y,1.41,16,167.34,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-03-30 16:00:15.166353,2.5,3.05,5,281.25,N,2.46,5,247.5,Y,0.82,12,220.78,Y,1.02,15,165.94,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-03-30 16:00:15.166353,2.5,3.41,5,258.75,N,0.82,12,217.97,Y,0.49,10,182.81,Y,0,0,0,N,0.59,15,180,Y,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-03-30 16:00:15.166353,2.5,3.35,6,278.44,N,0.85,12,222.19,Y,0.46,10,182.81,N,0.46,14,180,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-30 16:00:15.166353,2.5,2.69,8,295.31,N,1.21,12,216.56,N,1.31,11,295.31,N,0.79,15,165.94,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-30 16:00:15.166353,2.5,3.48,6,279.84,Y,0.85,12,222.19,N,0.49,10,181.41,N,0.56,14,177.19,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-30 16:00:15.166353,2.5,1.8,5,272.81,Y,0.3,12,210.94,N,0.39,15,167.34,N,0.3,9,275.63,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-30 16:00:15.166353,3.0,1.9,6,274.22,Y,1.31,15,167.34,Y,0.59,10,180,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-03-31 00:00:49.20979,2.5,3.05,5,281.25,N,2.46,5,247.5,Y,0.82,12,220.78,Y,0,0,0,N,1.02,15,165.94,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-03-31 00:00:49.20979,2.5,3.41,5,258.75,N,0.82,12,217.97,Y,0.49,10,182.81,Y,0,0,0,N,0.59,15,180,Y,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-03-31 00:00:49.20979,2.5,0.85,12,222.19,Y,3.35,6,278.44,N,0.46,10,182.81,N,0.46,14,180,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-31 00:00:49.20979,2.5,1.31,11,295.31,N,2.69,8,295.31,N,1.21,12,216.56,N,0.79,15,165.94,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-31 00:00:49.20979,2.5,0.85,12,222.19,N,3.48,6,279.84,Y,0.49,10,181.41,N,0,0,0,N,0.56,14,177.19,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-31 00:00:49.20979,2.5,1.8,5,272.81,Y,0.3,12,210.94,N,0.39,15,167.34,N,0.3,9,275.63,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-31 00:00:49.20979,3.0,1.9,6,274.22,Y,1.31,15,167.34,Y,0.59,10,180,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-03-31 16:01:07.976512,2.5,0.89,6,282.66,N,0.62,6,250.31,Y,0,0,0,N,0.85,14,168.75,Y,0.62,15,219.38,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-03-31 16:01:07.976512,2.5,0.82,6,265.78,N,0.62,12,212.34,N,0.46,14,170.16,Y,0.59,16,217.97,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-03-31 16:01:07.976512,2.5,1.54,5,278.44,N,0.72,12,212.34,Y,0.59,16,219.38,Y,0.39,11,288.28,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-03-31 16:01:07.976512,2.5,2.2,8,292.5,N,1.21,11,296.72,N,0.89,12,212.34,N,0.89,15,216.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-03-31 16:01:07.976512,2.5,0.72,12,206.72,N,1.64,5,281.25,N,0.43,11,289.69,N,0.62,16,219.38,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-03-31 16:01:07.976512,2.5,0.2,12,209.53,N,1.51,5,274.22,Y,0.39,14,165.94,N,0.3,11,284.06,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-03-31 16:01:07.976512,2.5,0.79,5,271.41,Y,0.39,10,178.59,Y,0.98,14,168.75,Y,0.3,16,194.06,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-01 00:00:21.478544,2.5,0.89,6,282.66,N,0.62,15,219.38,Y,0.62,6,250.31,Y,0,0,0,N,0.85,14,168.75,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-01 00:00:21.478544,2.5,0.82,6,265.78,N,0.62,12,212.34,N,0.46,14,170.16,Y,0.59,16,217.97,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-01 00:00:21.478544,2.5,0.72,12,212.34,Y,1.54,5,278.44,N,0.59,16,219.38,Y,0.39,11,288.28,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-01 00:00:21.478544,2.5,2.2,8,292.5,N,1.21,11,296.72,N,0.89,12,212.34,N,0.89,15,216.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-01 00:00:21.478544,2.5,0.72,12,206.72,N,1.64,5,281.25,N,0.62,16,219.38,N,0,0,0,N,0.43,11,289.69,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-01 00:00:21.478544,2.5,0.2,12,209.53,N,1.51,5,274.22,Y,0.39,14,165.94,N,0.3,11,284.06,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-01 00:00:21.478544,2.5,0.39,10,178.59,Y,0.79,5,271.41,Y,0.98,14,168.75,Y,0.3,16,194.06,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-01 16:00:55.501928,3.0,1.28,7,281.25,N,0.75,12,167.34,Y,0.72,18,178.59,Y,0,0,0,N,0.82,15,222.19,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-01 16:00:55.501928,3.0,0.59,12,188.44,Y,0.89,7,277.03,N,0.66,18,180,Y,1.02,15,209.53,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-01 16:00:55.501928,3.0,1.05,8,281.25,Y,1.57,6,282.66,Y,1.08,15,212.34,Y,0.66,12,185.63,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-01 16:00:55.501928,3.5,2.79,4,299.53,N,5.61,10,312.19,Y,1.31,15,212.34,N,0.49,20,180,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-01 16:00:55.501928,3.0,1.08,8,282.66,N,1.64,6,285.47,N,0.75,18,195.47,N,1.05,15,213.75,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-01 16:00:55.501928,3.0,1.71,8,275.63,Y,0,0,0,N,0.39,12,165.94,N,0.3,18,192.66,N,0.3,15,212.34,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-01 16:00:55.501928,4.0,0.98,18,178.59,Y,0.89,8,272.81,Y,0.98,12,171.56,Y,0.49,15,195.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-02 00:02:07.90421,3.0,1.28,7,281.25,N,0.75,12,167.34,Y,0,0,0,N,0.72,18,178.59,Y,0.82,15,222.19,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-02 00:02:07.90421,3.0,0.59,12,188.44,Y,0.66,18,180,Y,0.89,7,277.03,N,1.02,15,209.53,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-02 00:02:07.90421,3.0,1.05,8,281.25,Y,1.57,6,282.66,Y,1.08,15,212.34,Y,0.66,12,185.63,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-02 00:02:07.90421,3.5,2.79,4,299.53,N,5.61,10,312.19,Y,0.49,20,180,Y,1.31,15,212.34,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-02 00:02:07.90421,3.0,1.08,8,282.66,N,0.75,18,195.47,N,1.64,6,285.47,N,1.05,15,213.75,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-02 00:02:07.90421,3.0,0,0,0,N,1.71,8,275.63,Y,0.39,12,165.94,N,0.3,18,192.66,N,0.3,15,212.34,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-02 00:02:07.90421,4.0,0.98,18,178.59,Y,0.98,12,171.56,Y,0.89,8,272.81,Y,0.49,15,195.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-02 16:00:34.795078,3.5,2.36,7,282.66,N,0.92,14,220.78,Y,2.56,16,181.41,Y,1.28,5,250.31,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-02 16:00:34.795078,3.5,1.31,6,250.31,Y,2.72,16,188.44,Y,1.71,7,278.44,N,0.3,11,163.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-02 16:00:34.795078,4.0,3.02,9,279.84,N,0,0,0,N,0,0,0,N,2.33,16,195.47,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-02 16:00:34.795078,4.0,9.42,8,309.38,Y,0.3,12,164.53,N,2.2,16,182.81,Y,1.21,14,216.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-02 16:00:34.795078,4.0,3.18,9,279.84,Y,2.62,16,195.47,N,0,0,0,N,0,0,0,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-02 16:00:34.795078,3.5,2.4,6,275.63,Y,0.79,9,270,Y,0.39,11,164.53,N,0,0,0,N,0.79,16,188.44,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-02 16:00:34.795078,5.0,3.22,16,181.41,Y,0.89,11,168.75,Y,1.31,6,274.22,Y,0.59,9,270,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-03 00:00:24.84555,3.5,2.36,7,282.66,N,2.56,16,181.41,Y,0.92,14,220.78,Y,1.28,5,250.31,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-03 00:00:24.84555,3.5,1.31,6,250.31,Y,2.72,16,188.44,Y,1.71,7,278.44,N,0.3,11,163.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-03 00:00:24.84555,4.0,3.02,9,279.84,N,0,0,0,N,0,0,0,N,2.33,16,195.47,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-03 00:00:24.84555,4.0,9.42,8,309.38,Y,0.3,12,164.53,N,1.21,14,216.56,N,2.2,16,182.81,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-03 00:00:24.84555,4.0,3.18,9,279.84,Y,2.62,16,195.47,N,0,0,0,N,0,0,0,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-03 00:00:24.84555,3.5,2.4,6,275.63,Y,0.79,9,270,Y,0.39,11,164.53,N,0.79,16,188.44,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-03 00:00:24.84555,5.0,3.22,16,181.41,Y,1.31,6,274.22,Y,0.89,11,168.75,Y,0.59,9,270,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-03 16:00:27.661468,3.5,1.8,7,282.66,N,2.56,15,187.03,Y,1.12,5,248.91,Y,0.59,11,164.53,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-03 16:00:27.661468,3.5,1.18,5,248.91,Y,2.59,15,188.44,Y,1.21,7,279.84,N,0.3,11,163.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-03 16:00:27.661468,3.75,2.95,9,278.44,N,0,0,0,N,0,0,0,N,0,0,0,N,2.33,14,195.47,Y,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-03 16:00:27.661468,3.75,8.01,8,309.38,Y,0.49,14,292.5,N,0.3,11,164.53,N,2.69,15,188.44,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-03 16:00:27.661468,3.75,3.08,9,279.84,Y,0,0,0,N,0,0,0,N,0,0,0,N,2.59,15,194.06,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-03 16:00:27.661468,3.0,2.1,6,275.63,Y,0,0,0,N,0,0,0,N,0.79,15,189.84,Y,0.39,11,164.53,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-03 16:00:27.661468,4.25,2.79,15,181.41,Y,0.89,11,167.34,Y,1.12,6,272.81,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-04 00:01:24.73479,3.5,1.8,7,282.66,N,2.56,15,187.03,Y,0.59,11,164.53,Y,0,0,0,N,1.12,5,248.91,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-04 00:01:24.73479,3.5,1.18,5,248.91,Y,2.59,15,188.44,Y,0.3,11,163.13,N,1.21,7,279.84,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-04 00:01:24.73479,3.75,2.95,9,278.44,N,0,0,0,N,0,0,0,N,0,0,0,N,2.33,14,195.47,Y,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-04 00:01:24.73479,3.75,8.01,8,309.38,Y,0.49,14,292.5,N,2.69,15,188.44,Y,0.3,11,164.53,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-04 00:01:24.73479,3.75,3.08,9,279.84,Y,0,0,0,N,0,0,0,N,0,0,0,N,2.59,15,194.06,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-04 00:01:24.73479,3.0,2.1,6,275.63,Y,0,0,0,N,0.39,11,164.53,N,0.79,15,189.84,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-04 00:01:24.73479,4.25,2.79,15,181.41,Y,0.89,11,167.34,Y,0,0,0,N,1.12,6,272.81,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-04 16:00:36.327876,2.5,1.18,7,285.47,N,2.43,14,182.81,Y,1.15,5,250.31,Y,1.67,6,281.25,N,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-04 16:00:36.327876,2.5,0,0,0,N,2.62,14,188.44,Y,1.21,5,250.31,Y,1.44,7,279.84,N,0.56,10,277.03,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-04 16:00:36.327876,2.5,0,0,0,N,2.85,8,279.84,N,0,0,0,N,2.1,14,188.44,N,0.89,15,225,Y,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-04 16:00:36.327876,2.5,6.2,7,307.97,Y,1.31,15,216.56,N,0,0,0,N,2.59,14,182.81,Y,0.69,12,292.5,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-04 16:00:36.327876,2.5,3.02,8,281.25,N,0.26,3,230.63,N,2.33,14,188.44,N,0,0,0,N,0.89,15,225,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-04 16:00:36.327876,2.5,2.1,6,275.63,Y,0.79,10,278.44,Y,0.39,15,185.63,Y,0.59,14,189.84,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-04 16:00:36.327876,3.0,2.69,14,181.41,Y,0.39,10,270,Y,0.69,10,168.75,Y,1.21,6,272.81,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-05 00:00:38.752999,2.5,1.18,7,285.47,N,1.67,6,281.25,N,2.43,14,182.81,Y,1.15,5,250.31,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-05 00:00:38.752999,2.5,1.21,5,250.31,Y,2.62,14,188.44,Y,1.44,7,279.84,N,0.56,10,277.03,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-05 00:00:38.752999,2.5,2.85,8,279.84,N,0,0,0,N,0.89,15,225,Y,2.1,14,188.44,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-05 00:00:38.752999,2.5,6.2,7,307.97,Y,1.31,15,216.56,N,2.59,14,182.81,Y,0,0,0,N,0.69,12,292.5,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-05 00:00:38.752999,2.5,3.02,8,281.25,N,0.26,3,230.63,N,2.33,14,188.44,N,0,0,0,N,0.89,15,225,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-05 00:00:38.752999,2.5,2.1,6,275.63,Y,0.39,15,185.63,Y,0,0,0,N,0.79,10,278.44,Y,0.59,14,189.84,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-05 00:00:38.752999,3.0,2.69,14,181.41,Y,0.39,10,270,Y,1.21,6,272.81,Y,0.69,10,168.75,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-05 16:00:58.702201,2.5,0,0,0,N,2.2,12,181.41,Y,1.35,5,282.66,N,1.05,4,247.5,Y,0,0,0,N,0.89,14,225,Y
584204214e65fad6a7709b9f,Malibu First Point,2020-04-05 16:00:58.702201,2.5,1.28,5,253.13,Y,2.17,12,184.22,Y,0.62,6,285.47,N,0.82,14,225,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-05 16:00:58.702201,2.5,2.43,7,275.63,N,0,0,0,N,0.75,9,285.47,Y,1.87,12,185.63,N,0.89,14,225,Y,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-05 16:00:58.702201,2.5,1.41,14,217.97,N,3.31,4,247.5,N,2.49,14,181.41,Y,1.51,11,288.28,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-05 16:00:58.702201,2.5,2.72,7,277.03,Y,0,0,0,N,0,0,0,N,2.07,12,184.22,N,0.92,14,225,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-05 16:00:58.702201,2.5,0.3,11,282.66,N,0.39,14,205.31,N,1.61,5,274.22,Y,0.49,12,178.59,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-05 16:00:58.702201,2.5,0,0,0,N,0.89,6,272.81,Y,2.49,14,180,Y,0.2,9,271.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-06 00:01:57.429933,2.5,1.35,5,282.66,N,2.2,12,181.41,Y,1.05,4,247.5,Y,0.89,14,225,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-06 00:01:57.429933,2.5,1.28,5,253.13,Y,0.62,6,285.47,N,2.17,12,184.22,Y,0.82,14,225,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-06 00:01:57.429933,2.5,2.43,7,275.63,N,0,0,0,N,0.75,9,285.47,Y,1.87,12,185.63,N,0.89,14,225,Y,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-06 00:01:57.429933,2.5,1.41,14,217.97,N,3.31,4,247.5,N,2.49,14,181.41,Y,1.51,11,288.28,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-06 00:01:57.429933,2.5,2.72,7,277.03,Y,0,0,0,N,0,0,0,N,2.07,12,184.22,N,0.92,14,225,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-06 00:01:57.429933,2.5,0.3,11,282.66,N,0.39,14,205.31,N,1.61,5,274.22,Y,0.49,12,178.59,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-06 00:01:57.429933,2.5,0,0,0,N,0.2,9,271.41,Y,2.49,14,180,Y,0.89,6,272.81,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-06 16:00:56.20567,2.5,2.3,4,206.72,N,0,0,0,N,1.94,12,180,Y,0.69,10,285.47,N,0.75,12,225,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-06 16:00:56.20567,2.5,1.94,3,208.13,N,1.84,12,182.81,Y,0.69,12,225,Y,0.46,11,284.06,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-06 16:00:56.20567,3.75,0.92,5,275.63,N,0.82,11,286.88,Y,1.61,12,184.22,N,0.82,14,222.19,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-06 16:00:56.20567,2.5,5.81,9,282.66,N,1.8,5,202.5,N,2.1,12,181.41,Y,1.71,6,205.31,N,0,0,0,N,0,0,0,N
